N,T,pk,pm,fx
50,100,0.75,0.001,1.8789899999999997
55,100,0.75,0.001,1.90576
60,100,0.75,0.001,1.9164099999999997
65,100,0.75,0.001,1.9060600000000005
70,100,0.75,0.001,1.92169
75,100,0.75,0.001,1.95096
80,100,0.75,0.001,1.9564499999999996
30,100,0.8,0.001,1.8085200000000001
35,100,0.8,0.001,1.8436100000000002
40,100,0.8,0.001,1.8552900000000003
45,100,0.8,0.001,1.8804900000000004
50,100,0.8,0.001,1.9075799999999998
55,100,0.8,0.001,1.8996299999999997
60,100,0.8,0.001,1.93315
65,100,0.8,0.001,1.9425699999999997
70,100,0.8,0.001,1.9384700000000001
75,100,0.8,0.001,1.9510099999999997
80,100,0.8,0.001,1.9492399999999994
30,100,0.85,0.001,1.7935100000000004
35,100,0.85,0.001,1.8261500000000002
40,100,0.85,0.001,1.8529400000000005
45,100,0.85,0.001,1.8618700000000001
50,100,0.85,0.001,1.9323799999999998
55,100,0.85,0.001,1.8956299999999997
60,100,0.85,0.001,1.9317099999999996
65,100,0.85,0.001,1.94224
70,100,0.85,0.001,1.9441299999999995
75,100,0.85,0.001,1.96932
80,100,0.85,0.001,1.9535499999999997
30,100,0.9,0.001,1.8179699999999999
35,100,0.9,0.001,1.84248
40,100,0.9,0.001,1.8869799999999999
45,100,0.9,0.001,1.9100499999999996
50,100,0.9,0.001,1.90065
55,100,0.9,0.001,1.9131700000000003
60,100,0.9,0.001,1.94983
65,100,0.9,0.001,1.9497699999999996
70,100,0.9,0.001,1.93925
75,100,0.9,0.001,1.9484199999999996
80,100,0.9,0.001,1.94273
30,100,0.5,0.005,1.8279300000000003
35,100,0.5,0.005,1.8409200000000001
40,100,0.5,0.005,1.9021300000000003
45,100,0.5,0.005,1.8933099999999996
50,100,0.5,0.005,1.9217199999999994
55,100,0.5,0.005,1.9141799999999998
60,100,0.5,0.005,1.9211399999999998
65,100,0.5,0.005,1.95315
70,100,0.5,0.005,1.96272
75,100,0.5,0.005,1.9564100000000002
80,100,0.5,0.005,1.9739199999999997
30,100,0.55,0.005,1.80212
35,100,0.55,0.005,1.8617400000000002
40,100,0.55,0.005,1.8728200000000002
45,100,0.55,0.005,1.9143100000000002
50,100,0.55,0.005,1.9351999999999998
55,100,0.55,0.005,1.92666
60,100,0.55,0.005,1.94595
65,100,0.55,0.005,1.9415099999999996
70,100,0.55,0.005,1.9624199999999998
75,100,0.55,0.005,1.9716399999999994
80,100,0.55,0.005,1.96861
30,100,0.6,0.005,1.8539099999999997
35,100,0.6,0.005,1.8758699999999997
40,100,0.6,0.005,1.88824
45,100,0.6,0.005,1.8881299999999999
50,100,0.6,0.005,1.9378999999999997
55,100,0.6,0.005,1.9313200000000001
60,100,0.6,0.005,1.9462499999999994
65,100,0.6,0.005,1.9568300000000003
70,100,0.6,0.005,1.94143
75,100,0.6,0.005,1.95774
80,100,0.6,0.005,1.9688500000000002
30,100,0.65,0.005,1.85884
35,100,0.65,0.005,1.8789499999999992
40,100,0.65,0.005,1.9080799999999996
45,100,0.65,0.005,1.9285899999999996
50,100,0.65,0.005,1.9369700000000003
55,100,0.65,0.005,1.9445699999999997
60,100,0.65,0.005,1.9381699999999995
65,100,0.65,0.005,1.9509699999999999
70,100,0.65,0.005,1.9567799999999997
75,100,0.65,0.005,1.9602399999999998
80,100,0.65,0.005,1.9657
30,100,0.7,0.005,1.8400900000000004
35,100,0.7,0.005,1.8413500000000003
40,100,0.7,0.005,1.86856
45,100,0.7,0.005,1.9240299999999997
50,100,0.7,0.005,1.9171499999999997
55,100,0.7,0.005,1.94868
60,100,0.7,0.005,1.9470999999999998
65,100,0.7,0.005,1.9524200000000003
70,100,0.7,0.005,1.9562
75,100,0.7,0.005,1.96111
80,100,0.7,0.005,1.97307
30,100,0.75,0.005,1.8556700000000002
35,100,0.75,0.005,1.9078799999999996
40,100,0.75,0.005,1.8806300000000002
45,100,0.75,0.005,1.9359400000000002
50,100,0.75,0.005,1.9285000000000005
55,100,0.75,0.005,1.94655
60,100,0.75,0.005,1.94309
65,100,0.75,0.005,1.9570100000000001
70,100,0.75,0.005,1.9717799999999999
75,100,0.75,0.005,1.98299
80,100,0.75,0.005,1.9818599999999997
30,100,0.8,0.005,1.86507
35,100,0.8,0.005,1.8697099999999998
40,100,0.8,0.005,1.9008099999999999
45,100,0.8,0.005,1.9051699999999996
50,100,0.8,0.005,1.94256
55,100,0.8,0.005,1.9433399999999998
60,100,0.8,0.005,1.9516800000000003
65,100,0.8,0.005,1.9623399999999998
70,100,0.8,0.005,1.9670499999999995
75,100,0.8,0.005,1.9573799999999995
80,100,0.8,0.005,1.9791199999999998
30,100,0.85,0.005,1.8537499999999998
35,100,0.85,0.005,1.86506
40,100,0.85,0.005,1.8933799999999996
45,100,0.85,0.005,1.9245999999999999
50,100,0.85,0.005,1.9507999999999996
55,100,0.85,0.005,1.9520599999999997
60,100,0.85,0.005,1.9527599999999998
65,100,0.85,0.005,1.9650100000000001
70,100,0.85,0.005,1.9723899999999999
75,100,0.85,0.005,1.9728200000000005
80,100,0.85,0.005,1.9712799999999995
30,100,0.9,0.005,1.8670299999999995
35,100,0.9,0.005,1.9093199999999997
40,100,0.9,0.005,1.9173199999999997
45,100,0.9,0.005,1.9218800000000003
50,100,0.9,0.005,1.9578
55,100,0.9,0.005,1.93622
60,100,0.9,0.005,1.9561499999999998
65,100,0.9,0.005,1.97899
70,100,0.9,0.005,1.98063
75,100,0.9,0.005,1.9885699999999997
80,100,0.9,0.005,1.9758099999999998
30,100,0.5,0.01,1.9220000000000002
35,100,0.5,0.01,1.91902
40,100,0.5,0.01,1.91743
45,100,0.5,0.01,1.9429500000000002
50,100,0.5,0.01,1.9599600000000001
55,100,0.5,0.01,1.98135
60,100,0.5,0.01,1.9513699999999998
65,100,0.5,0.01,1.9749500000000004
70,100,0.5,0.01,1.975
75,100,0.5,0.01,1.98596
80,100,0.5,0.01,1.9751899999999996
30,100,0.55,0.01,1.87911
35,100,0.55,0.01,1.93516
40,100,0.55,0.01,1.94166
45,100,0.55,0.01,1.9401699999999997
50,100,0.55,0.01,1.9620399999999998
55,100,0.55,0.01,1.9545400000000002
60,100,0.55,0.01,1.9807299999999999
65,100,0.55,0.01,1.98708
70,100,0.55,0.01,1.9838799999999994
75,100,0.55,0.01,1.99087
80,100,0.55,0.01,1.9916899999999997
30,100,0.6,0.01,1.94017
35,100,0.6,0.01,1.92007
40,100,0.6,0.01,1.94522
45,100,0.6,0.01,1.94428
50,100,0.6,0.01,1.96959
55,100,0.6,0.01,1.9716299999999998
60,100,0.6,0.01,1.96006
65,100,0.6,0.01,1.9791599999999996
70,100,0.6,0.01,1.9740799999999996
75,100,0.6,0.01,1.9853799999999995
80,100,0.6,0.01,1.98565
30,100,0.65,0.01,1.9283899999999996
35,100,0.65,0.01,1.9063300000000003
40,100,0.65,0.01,1.9348199999999998
45,100,0.65,0.01,1.96601
50,100,0.65,0.01,1.95224
55,100,0.65,0.01,1.9790100000000002
60,100,0.65,0.01,1.9754899999999997
65,100,0.65,0.01,1.98758
70,100,0.65,0.01,1.98409
75,100,0.65,0.01,1.9836999999999998
80,100,0.65,0.01,1.9872999999999998
30,100,0.7,0.01,1.9121799999999995
35,100,0.7,0.01,1.89536
40,100,0.7,0.01,1.9497300000000002
45,100,0.7,0.01,1.9284199999999998
50,100,0.7,0.01,1.9650699999999999
55,100,0.7,0.01,1.97376
60,100,0.7,0.01,1.9547000000000005
65,100,0.7,0.01,1.99082
70,100,0.7,0.01,1.98716
75,100,0.7,0.01,1.9748900000000003
80,100,0.7,0.01,1.99079
30,100,0.75,0.01,1.8985799999999997
35,100,0.75,0.01,1.91971
40,100,0.75,0.01,1.9502899999999996
45,100,0.75,0.01,1.9637499999999997
50,100,0.75,0.01,1.9697499999999997
55,100,0.75,0.01,1.9747999999999997
60,100,0.75,0.01,1.97466
65,100,0.75,0.01,1.9749100000000002
70,100,0.75,0.01,1.9867299999999997
75,100,0.75,0.01,1.9836700000000003
80,100,0.75,0.01,1.98007
30,100,0.8,0.01,1.8915499999999994
35,100,0.8,0.01,1.92545
40,100,0.8,0.01,1.96179
45,100,0.8,0.01,1.9340000000000002
50,100,0.8,0.01,1.9854199999999997
55,100,0.8,0.01,1.9760299999999997
60,100,0.8,0.01,1.9783600000000001
65,100,0.8,0.01,1.9837699999999998
70,100,0.8,0.01,1.9905099999999998
75,100,0.8,0.01,1.98401
80,100,0.8,0.01,1.99257
30,100,0.85,0.01,1.9081699999999997
35,100,0.85,0.01,1.93732
40,100,0.85,0.01,1.9615599999999997
45,100,0.85,0.01,1.9692599999999998
50,100,0.85,0.01,1.9572299999999998
55,100,0.85,0.01,1.9724100000000004
60,100,0.85,0.01,1.98153
65,100,0.85,0.01,1.9905499999999996
70,100,0.85,0.01,1.98628
75,100,0.85,0.01,1.9897299999999998
80,100,0.85,0.01,1.99466
30,100,0.9,0.01,1.9232599999999997
35,100,0.9,0.01,1.9373800000000003
40,100,0.9,0.01,1.9671499999999997
45,100,0.9,0.01,1.96102
50,100,0.9,0.01,1.9628200000000005
55,100,0.9,0.01,1.98063
60,100,0.9,0.01,1.97297
65,100,0.9,0.01,1.9887699999999997
70,100,0.9,0.01,1.98838
75,100,0.9,0.01,1.9906099999999998
80,100,0.9,0.01,1.9893800000000001
